Cohort,Row,PositionIdx,Move,Games,White %,Draw %,Black %,Freq,FEN,Rating,Ply,CohortPair
base,3,44,a1b1,22,72.72727272727273,0.0,27.27272727272727,0.054054054054054,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,1800,20,1800-2200
base,11,48,e5f3,8,37.5,12.5,50.0,0.0042598509052183,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,3,42,d4d5,9622,42.44439825400125,4.562461026813552,52.993140719185206,0.1385876218871077,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,1800,8,1800-2200
base,3,41,e1h1,289,46.36678200692042,3.8062283737024223,49.82698961937716,0.0083160681399631,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
base,3,40,e2b5,6,16.666666666666664,16.666666666666664,66.66666666666666,0.1016949152542373,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,1800,12,1800-2200
target,0,38,g2g4,3054,62.44269810085135,3.831041257367387,33.726260641781266,0.4251113585746102,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,2200,6,1800-2200
target,0,39,e5d4,972,48.45679012345679,4.526748971193416,47.0164609053498,0.5159235668789809,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,2200,7,1800-2200
target,0,40,g5f6,3,66.66666666666666,0.0,33.33333333333333,0.6,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,2200,12,1800-2200
base,9,48,f4g5,13,46.15384615384615,0.0,53.84615384615385,0.0069222577209797,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,11,47,a8b8,1,100.0,0.0,0.0,3.739855641572235e-05,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,1800,15,1800-2200
base,11,46,h7h5,195,47.179487179487175,5.128205128205128,47.69230769230769,0.0038857780523284,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,1800,13,1800-2200
base,11,45,b2b3,2,50.0,50.0,0.0,0.0043572984749455,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,1800,20,1800-2200
base,11,44,d1d2,4,50.0,25.0,25.0,0.0098280098280098,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,1800,20,1800-2200
base,11,43,d1a4,96,51.04166666666666,2.083333333333333,46.875,0.0023252997456703,r1b1k1nr/pp3ppp/1qn1p3/3pP3/1b1P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 8,1800,14,1800-2200
base,11,42,h2h4,18,50.0,0.0,50.0,0.0002592576589033,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,1800,8,1800-2200
base,11,41,c1f4,4,25.0,0.0,75.0,0.0001151012891344,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
base,11,39,f8e7,2,0.0,0.0,100.0,0.0002395783421178,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1800,7,1800-2200
base,11,38,d1e2,585,47.35042735042735,3.2478632478632483,49.40170940170941,0.0107089900598605,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,1800,6,1800-2200
base,8,45,c1d2,12,58.333333333333336,8.333333333333332,33.33333333333333,0.0261437908496732,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,1800,20,1800-2200
target,2,43,a2a3,430,65.11627906976744,4.418604651162791,30.465116279069765,0.2019727571629873,r1b1k1nr/pp3ppp/1qn1p3/3pP3/1b1P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 8,2200,14,1800-2200
base,5,43,f1b5,1404,38.31908831908832,4.558404558404559,57.12250712250713,0.0340075087804287,r1b1k1nr/pp3ppp/1qn1p3/3pP3/1b1P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 8,1800,14,1800-2200
target,2,41,b5d7,224,45.98214285714285,6.696428571428571,47.32142857142857,0.0047829521918305,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,2200,8,1800-2200
base,8,41,f3g5,5,20.0,0.0,80.0,0.000143876611418,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
base,4,41,c2c3,112,52.67857142857143,1.7857142857142856,45.535714285714285,0.0032228360957642,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
base,10,48,e2f3,11,45.45454545454545,0.0,54.54545454545454,0.0058572949946751,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,10,47,c8d7,2,0.0,0.0,100.0,7.47971128314447e-05,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,1800,15,1800-2200
base,10,46,a8b8,222,58.108108108108105,5.405405405405405,36.48648648648648,0.0044238088595739,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,1800,13,1800-2200
base,6,48,e1h1,17,35.294117647058826,0.0,64.70588235294117,0.0090521831735889,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,5,44,c3e2,13,61.53846153846154,0.0,38.46153846153847,0.0319410319410319,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,1800,20,1800-2200
base,6,46,e7e6,449,37.8619153674833,3.5634743875278394,58.57461024498887,0.008947253053823,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,1800,13,1800-2200
base,6,45,c1e3,24,54.16666666666666,0.0,45.83333333333333,0.0522875816993464,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,1800,20,1800-2200
base,6,47,f8e8,6,16.666666666666664,0.0,83.33333333333334,0.0002243913384943,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,1800,15,1800-2200
base,6,43,d1b3,522,45.01915708812261,5.172413793103448,49.80842911877394,0.0126438173670824,r1b1k1nr/pp3ppp/1qn1p3/3pP3/1b1P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 8,1800,14,1800-2200
base,6,42,d1c2,280,48.92857142857142,5.357142857142857,45.71428571428572,0.0040328969162741,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,1800,8,1800-2200
base,6,41,d1d2,8,37.5,0.0,62.5,0.0002302025782688,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
base,5,46,a7a5,600,44.66666666666666,3.6666666666666665,51.66666666666667,0.0119562401610107,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,1800,13,1800-2200
base,6,40,e2e3,4,75.0,0.0,25.0,0.0677966101694915,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,1800,12,1800-2200
base,6,39,f8d6,19,31.57894736842105,5.263157894736842,63.1578947368421,0.0022759942501197,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1800,7,1800-2200
base,6,38,f2f4,1544,51.10103626943005,4.015544041450777,44.88341968911917,0.028264411371666,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,1800,6,1800-2200
base,5,42,g2g3,2676,53.99850523168909,4.484304932735426,41.517189835575486,0.0385429719569632,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,1800,8,1800-2200
base,5,41,e4e5,74,37.83783783783784,6.756756756756757,55.4054054054054,0.0021293738489871,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
base,6,44,f3g5,13,69.23076923076923,0.0,30.76923076923077,0.0319410319410319,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,1800,20,1800-2200
base,5,40,g2g4,5,40.0,0.0,60.0,0.0847457627118644,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,1800,12,1800-2200
base,5,39,f8b4,88,23.863636363636363,3.4090909090909087,72.72727272727273,0.0105414470531863,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1800,7,1800-2200
base,5,38,f1e2,3220,56.92546583850932,2.919254658385093,40.15527950310559,0.0589452102440185,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,1800,6,1800-2200
base,8,40,g5d2,2,50.0,0.0,50.0,0.0338983050847457,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,1800,12,1800-2200
target,2,42,g2g3,15502,50.78699522642239,7.534511675912785,41.67849309766481,0.151478434208212,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,2200,8,1800-2200
base,8,39,d8e7,8,50.0,0.0,50.0,0.0009583133684714,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1800,7,1800-2200
base,4,43,c1d2,4017,47.52302713467762,3.858600945979586,48.61837191934279,0.0972992612328933,r1b1k1nr/pp3ppp/1qn1p3/3pP3/1b1P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 8,1800,14,1800-2200
target,2,40,e1a1,1,0.0,100.0,0.0,0.2,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,2200,12,1800-2200
target,2,39,b8c6,16,25.0,6.25,68.75,0.0084925690021231,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,2200,7,1800-2200
target,2,45,f3g5,11,45.45454545454545,9.090909090909092,45.45454545454545,0.1375,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,2200,20,1800-2200
base,4,45,c2c4,48,45.83333333333333,4.166666666666666,50.0,0.1045751633986928,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,1800,20,1800-2200
base,10,41,b5c4,5,80.0,0.0,20.0,0.000143876611418,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
base,10,38,g1e2,600,52.0,2.333333333333333,45.66666666666666,0.0109835795485748,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,1800,6,1800-2200
base,9,47,a7a5,3,33.33333333333333,0.0,66.66666666666666,0.0001121956692471,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,1800,15,1800-2200
base,9,46,f6e8,279,40.14336917562724,1.7921146953405016,58.06451612903226,0.0055596516748699,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,1800,13,1800-2200
base,9,45,f1e1,10,40.0,10.0,50.0,0.0217864923747276,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,1800,20,1800-2200
base,5,48,e5d7,31,45.16129032258064,16.129032258064516,38.70967741935484,0.0165069222577209,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,9,44,h2h4,5,60.0,0.0,40.0,0.0122850122850122,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,1800,20,1800-2200
base,9,43,a1b1,159,35.84905660377358,3.7735849056603774,60.37735849056604,0.0038512777037665,r1b1k1nr/pp3ppp/1qn1p3/3pP3/1b1P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 8,1800,14,1800-2200
base,10,39,h7h6,4,0.0,0.0,100.0,0.0004791566842357,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1800,7,1800-2200
base,9,40,e2d2,1,100.0,0.0,0.0,0.0169491525423728,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,1800,12,1800-2200
base,9,39,c7c6,8,0.0,0.0,100.0,0.0009583133684714,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1800,7,1800-2200
base,9,38,g2g3,626,45.52715654952076,3.8338658146964857,50.63897763578274,0.0114595346623464,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,1800,6,1800-2200
base,4,38,g1f3,8056,48.18768619662364,3.599801390268123,48.21251241310824,0.147472861405532,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,1800,6,1800-2200
base,4,39,d7d6,93,31.18279569892473,2.1505376344086025,66.66666666666666,0.011140392908481,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1800,7,1800-2200
base,4,40,f2f3,6,83.33333333333334,0.0,16.666666666666664,0.1016949152542373,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,1800,12,1800-2200
base,9,41,d1d3,5,60.0,0.0,40.0,0.000143876611418,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
base,5,45,f3g5,35,60.0,2.857142857142857,37.142857142857146,0.0762527233115468,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,1800,20,1800-2200
target,2,38,g1f3,672,56.54761904761904,4.464285714285714,38.98809523809524,0.0935412026726058,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,2200,6,1800-2200
target,1,44,c3a4,16,68.75,6.25,25.0,0.2580645161290322,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,2200,20,1800-2200
base,4,42,e2e3,6192,46.68927648578811,4.376614987080103,48.93410852713178,0.089184634662749,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,1800,8,1800-2200
target,1,45,c2c4,12,41.66666666666667,8.333333333333332,50.0,0.15,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,2200,20,1800-2200
base,9,42,b2b3,38,60.526315789473685,13.157894736842104,26.31578947368421,0.0005473217243514,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,1800,8,1800-2200
target,1,47,c6e7,4482,41.07541276215975,5.377063810798751,53.5475234270415,0.4450844091360477,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,2200,15,1800-2200
base,0,38,f1c4,11689,46.99289930704081,3.173924202241424,49.83317649071777,0.2139784355721529,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,1800,6,1800-2200
base,1,38,g2g4,9278,59.73270101314938,2.672989868506144,37.59430911834447,0.1698427517527962,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,1800,6,1800-2200
base,1,39,e5d4,3019,49.78469691950977,3.246107982775753,46.96919509771448,0.3616435074269286,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1800,7,1800-2200
base,1,40,g5f6,11,72.72727272727273,0.0,27.27272727272727,0.1864406779661017,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,1800,12,1800-2200
base,0,48,g2g4,765,30.19607843137255,6.0130718954248366,63.79084967320261,0.4073482428115016,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
target,5,41,d1d3,12,16.666666666666664,8.333333333333332,75.0,0.0002562295817052,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,2200,8,1800-2200
base,0,39,e5e4,4758,41.55107187894073,2.9844472467423286,55.46448087431693,0.5699568758984188,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1800,7,1800-2200
target,8,48,e5d3,35,34.285714285714285,17.142857142857142,48.57142857142857,0.0119658119658119,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,2200,16,1800-2200
target,11,42,c1f4,21,23.809523809523807,14.285714285714285,61.90476190476191,0.0002052023686216,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,2200,8,1800-2200
target,7,46,e7e6,83,39.75903614457831,7.228915662650602,53.01204819277109,0.0024807962459276,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,2200,13,1800-2200
target,7,45,f1e1,3,66.66666666666666,0.0,33.33333333333333,0.0375,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,2200,20,1800-2200
target,3,45,d5f6,9,44.44444444444444,11.11111111111111,44.44444444444444,0.1125,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,2200,20,1800-2200
target,3,44,c3e2,2,100.0,0.0,0.0,0.032258064516129,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,2200,20,1800-2200
target,3,41,e1h1,162,50.0,4.320987654320987,45.67901234567901,0.0034590993530203,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,2200,8,1800-2200
target,7,38,g2g3,99,45.45454545454545,3.0303030303030303,51.51515151515152,0.0137806236080178,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,2200,6,1800-2200
base,0,40,e1a1,13,15.384615384615383,7.6923076923076925,76.92307692307693,0.2203389830508474,rnbqk2r/ppp3pp/5n2/3p1PB1/1b1Pp3/2N5/PPP1QPPP/R3KBNR w KQkq - 2 7,1800,12,1800-2200
base,1,41,d1d4,11579,49.39977545556611,5.527247603419984,45.07297694101391,0.3331894567219153,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
base,0,41,f3d4,21477,42.87377194207757,4.972761558876939,52.153466499045486,0.6180075966850829,r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,1800,8,1800-2200
target,5,45,c1g5,6,66.66666666666666,0.0,33.33333333333333,0.075,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,2200,20,1800-2200
target,5,44,c3b5,1,0.0,0.0,100.0,0.0161290322580645,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,2200,20,1800-2200
target,5,43,f1b5,16,43.75,0.0,56.25,0.0075152653828088,r1b1k1nr/pp3ppp/1qn1p3/3pP3/1b1P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 8,2200,14,1800-2200
target,5,38,f1e2,280,57.14285714285714,3.928571428571429,38.92857142857143,0.0389755011135857,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,2200,6,1800-2200
target,5,39,f8b4,2,0.0,0.0,100.0,0.0010615711252653,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,2200,7,1800-2200
base,1,44,a1c1,117,62.39316239316239,2.564102564102564,35.04273504273504,0.2874692874692874,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,1800,20,1800-2200
base,1,42,e2e4,13496,49.696206283343216,4.853289863663308,45.45050385299348,0.1943856313644154,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,1800,8,1800-2200
target,4,42,e2e3,6473,48.67912868839796,6.612080951645296,44.70879035995674,0.0632511872422756,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,2200,8,1800-2200
target,4,49,f2f3,1,100.0,0.0,0.0,0.0106382978723404,r1bq1rk1/pp1nppb1/2p3p1/4N2p/3PpB1P/4P3/PPPQBPP1/R3K2R w KQ - 0 11,2200,20,1800-2200
target,4,43,c1d2,51,58.82352941176471,9.803921568627452,31.37254901960784,0.0239549084077031,r1b1k1nr/pp3ppp/1qn1p3/3pP3/1b1P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 8,2200,14,1800-2200
target,4,44,f3g5,2,50.0,0.0,50.0,0.032258064516129,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,2200,20,1800-2200
target,4,45,d5e7,8,62.5,12.5,25.0,0.1,r2q1rk1/4bppp/p1npbn2/1ppNp3/4P3/P2P1N1P/BPP2PP1/R1BQ1RK1 w - - 2 11,2200,20,1800-2200
target,4,46,f6d7,230,34.34782608695652,3.91304347826087,61.73913043478261,0.0068744956212451,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,2200,13,1800-2200
target,4,47,c6a5,24,25.0,0.0,75.0,0.0023833167825223,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,2200,15,1800-2200
target,4,48,e2f3,54,46.2962962962963,9.25925925925926,44.44444444444444,0.0184615384615384,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,2200,16,1800-2200
target,3,39,d7d6,13,15.384615384615383,15.384615384615383,69.23076923076923,0.006900212314225,rnbqkb1r/pppp2pp/5n2/4pP2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,2200,7,1800-2200
target,5,46,c8d7,142,49.29577464788733,3.5211267605633805,47.183098591549296,0.0042442538183339,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,2200,13,1800-2200
target,3,38,f1c4,383,42.81984334203655,4.960835509138381,52.219321148825074,0.0533129175946547,rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 4,2200,6,1800-2200
target,3,46,a8b8,323,45.82043343653251,6.191950464396285,47.9876160990712,0.0096541829811399,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,2200,13,1800-2200
