Cohort,Row,PuzzleIdx,Move,Games,White %,Draw %,Black %,Freq,FEN,Rating,Ply,CohortPair
base,6,117,d1a4,440,38.86363636363636,4.545454545454546,56.59090909090909,0.0274245823984043,rnbqkbnr/pp2pppp/8/2p5/2Pp2P1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1800,6,1800-2200
target,3,116,c6b4,116,56.896551724137936,2.586206896551724,40.51724137931034,0.0115193644488579,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,2200,15,1800-2200
target,4,120,e2f3,54,46.2962962962963,9.25925925925926,44.44444444444444,0.0184615384615384,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,2200,16,1800-2200
target,5,120,d1d3,46,41.30434782608695,13.043478260869565,45.65217391304348,0.0157264957264957,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,2200,16,1800-2200
target,6,120,e1h1,43,39.53488372093023,4.651162790697675,55.81395348837209,0.0147008547008547,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,2200,16,1800-2200
target,6,119,a2a4,34,32.35294117647059,17.647058823529413,50.0,0.0025777103866565,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
target,8,119,a2a3,14,50.0,0.0,50.0,0.0010614101592115,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
target,4,119,h2h4,1516,49.1424802110818,7.189973614775726,43.66754617414248,0.1149355572403335,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
base,2,119,h2h3,2769,47.81509570241965,5.4532322137955935,46.73167208378476,0.0826246531196849,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
target,3,118,c7c5,70985,43.744453053462,7.122631541875044,49.13291540466296,0.1582988421672345,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
target,4,118,c8f5,67481,42.55864613743128,6.4847883107837765,50.95656555178495,0.1504848090200346,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
target,5,118,g7g6,40002,43.575321233938304,6.494675266236688,49.93000349982501,0.0892057516992846,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
target,6,118,b8c6,2961,34.549138804457954,5.74130361364404,59.70955758189801,0.0066031256132588,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
target,7,118,b8d7,2727,38.5038503850385,4.950495049504951,56.54565456545655,0.0060812980571958,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
target,8,118,c8g4,1574,40.59720457433291,5.082592121982211,54.32020330368488,0.0035100708258255,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
target,9,118,f6h5,756,41.7989417989418,7.5396825396825395,50.66137566137567,0.0016859044118958,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
target,10,118,b7b6,494,39.47368421052632,4.8582995951417,55.66801619433198,0.0011016359516885,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
target,3,119,h2h3,1644,51.21654501216545,9.24574209245742,39.53771289537713,0.1246398786959818,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
base,0,119,f1d3,16220,43.97040690505548,5.209617755856967,50.81997533908754,0.483991286963268,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
target,9,109,f8e8,6,33.33333333333333,0.0,66.66666666666666,0.002139037433155,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,2200,15,1800-2200
base,5,119,d1d2,1762,47.21906923950057,3.688989784335982,49.09194097616345,0.0525766120609912,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
base,6,119,a2a3,330,44.24242424242424,3.636363636363636,52.121212121212125,0.0098469250738519,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
base,7,119,f4e5,264,35.984848484848484,4.166666666666666,59.84848484848485,0.0078775400590815,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
base,8,119,f4g3,121,39.66942148760331,4.132231404958678,56.19834710743802,0.0036105391937457,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
base,9,119,c3e2,104,34.61538461538461,3.8461538461538463,61.53846153846154,0.0031032733566078,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
target,3,120,e5d7,77,59.74025974025974,7.792207792207792,32.467532467532465,0.0263247863247863,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,2200,16,1800-2200
target,1,119,f3e5,2317,48.985757444971945,7.81182563659905,43.202416918429,0.1756633813495072,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
target,0,119,f1e2,5036,48.17315329626688,8.478951548848292,43.34789515488483,0.3818043972706595,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
base,4,119,h2h4,2320,46.98275862068966,4.913793103448276,48.10344827586207,0.0692268671858681,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
target,2,119,f1d3,2242,44.55842997323818,7.35950044603033,48.08206958073149,0.1699772554965883,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
base,3,119,f3e5,2542,45.16129032258064,6.254917387883556,48.5837922895358,0.0758511622355503,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
target,11,118,f6e4,394,38.578680203045685,7.106598984771575,54.314720812182735,0.0008786327226018,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
base,1,119,f1e2,6890,46.45863570391872,5.283018867924529,48.25834542815675,0.2055918598752723,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
base,11,119,b2b4,89,37.07865168539326,4.49438202247191,58.42696629213483,0.0026556858532509,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
base,4,104,b8c6,44211,42.22252380629255,3.870077582502092,53.90739861120536,0.0359575838611764,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq - 0 3,1800,5,1800-2200
target,2,120,g2g4,517,28.820116054158607,6.576402321083172,64.60348162475822,0.1767521367521367,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,2200,16,1800-2200
target,0,120,f2f3,1320,47.95454545454545,6.666666666666667,45.37878787878788,0.4512820512820513,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,2200,16,1800-2200
target,4,116,c6a5,24,25.0,0.0,75.0,0.0023833167825223,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,2200,15,1800-2200
target,5,116,f6h5,2,0.0,0.0,100.0,0.0001986097318768,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,2200,15,1800-2200
target,6,116,d8e7,1,0.0,0.0,100.0,9.930486593843098e-05,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,2200,15,1800-2200
target,7,116,f8e8,1,0.0,0.0,100.0,9.930486593843098e-05,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,2200,15,1800-2200
base,0,117,d1b3,7914,47.3717462724286,3.19686631286328,49.43138741470811,0.4932685115931189,rnbqkbnr/pp2pppp/8/2p5/2Pp2P1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1800,6,1800-2200
base,1,117,d2d3,4063,48.31405365493478,3.470342111740093,48.21560423332512,0.2532410870107205,rnbqkbnr/pp2pppp/8/2p5/2Pp2P1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1800,6,1800-2200
base,2,117,h2h3,1442,43.13453536754508,3.606102635228849,53.25936199722607,0.0898778359511343,rnbqkbnr/pp2pppp/8/2p5/2Pp2P1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1800,6,1800-2200
base,3,117,g4g5,673,47.99405646359584,4.160475482912332,47.84546805349183,0.0419471453502867,rnbqkbnr/pp2pppp/8/2p5/2Pp2P1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1800,6,1800-2200
base,4,117,e2e3,670,42.68656716417911,3.4328358208955225,53.88059701492537,0.0417601595612066,rnbqkbnr/pp2pppp/8/2p5/2Pp2P1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1800,6,1800-2200
base,5,117,b2b4,600,43.5,2.0,54.50000000000001,0.0373971578160059,rnbqkbnr/pp2pppp/8/2p5/2Pp2P1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1800,6,1800-2200
base,11,118,f6h5,4073,44.51264424257304,4.615762337343481,50.87159342008347,0.0032167368246471,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,1800,5,1800-2200
base,9,118,h7h6,5128,40.40561622464899,4.290171606864274,55.30421216848674,0.0040499451109233,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,1800,5,1800-2200
target,1,118,e7e6,86862,43.69114227164928,6.881029679261356,49.42782804908936,0.193705064849339,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
base,6,120,e1h1,17,35.294117647058826,0.0,64.70588235294117,0.0090521831735889,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
target,7,119,c3e2,17,52.94117647058824,0.0,47.05882352941176,0.0012888551933282,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
target,2,118,a7a6,75491,45.259699831768025,6.855121802598985,47.88517836563299,0.1683473676698838,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,2200,5,1800-2200
target,9,119,f4g3,13,23.07692307692308,7.6923076923076925,69.23076923076923,0.0009855951478392,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
base,11,120,e5f3,8,37.5,12.5,50.0,0.0042598509052183,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,10,120,e2f3,11,45.45454545454545,0.0,54.54545454545454,0.0058572949946751,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,9,120,f4g5,13,46.15384615384615,0.0,53.84615384615385,0.0069222577209797,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,8,120,a2a3,13,46.15384615384615,7.6923076923076925,46.15384615384615,0.0069222577209797,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
target,5,119,d1d2,347,50.43227665706051,5.475504322766571,44.09221902017291,0.0263078089461713,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
base,7,120,e5d3,15,40.0,0.0,60.0,0.0079872204472843,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
target,1,120,d1d2,759,52.83267457180501,8.563899868247695,38.6034255599473,0.2594871794871795,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,2200,16,1800-2200
base,5,120,e5d7,31,45.16129032258064,16.129032258064516,38.70967741935484,0.0165069222577209,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,3,120,h1g1,50,54.0,6.0,40.0,0.0266240681576144,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,2,120,d1d2,256,51.5625,4.296875,44.140625,0.1363152289669861,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,1,120,f2f3,659,50.3793626707132,7.587253414264036,42.03338391502276,0.3509052183173589,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,0,120,g2g4,765,30.19607843137255,6.0130718954248366,63.79084967320261,0.4073482428115016,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
target,11,119,c3b1,5,60.0,0.0,40.0,0.0003790750568612,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
target,10,119,d1d3,5,20.0,0.0,80.0,0.0003790750568612,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,2200,10,1800-2200
base,4,120,d1d3,40,47.5,2.5,50.0,0.0212992545260915,r1bq1rk1/pp1nppb1/2p2np1/3pN2p/3P1B1P/2N1P3/PPP1BPP1/R2QK2R w KQ - 0 9,1800,16,1800-2200
base,5,104,b7b6,29896,44.424003211131925,3.8968423869413966,51.679154401926674,0.0243149425960446,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq - 0 3,1800,5,1800-2200
base,10,119,a2a4,102,37.25490196078432,2.941176470588235,59.80392156862745,0.0030435950228269,rnbqk2r/pp2ppbp/2p2np1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,1800,10,1800-2200
base,4,103,e2e3,6192,46.68927648578811,4.376614987080103,48.93410852713178,0.089184634662749,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,1800,8,1800-2200
base,3,109,h7h6,2512,48.84554140127389,5.772292993630574,45.38216560509554,0.1262946204122674,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
target,3,109,c6d4,332,40.66265060240964,9.036144578313252,50.30120481927711,0.1183600713012477,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,2200,15,1800-2200
base,4,109,c8d7,735,39.04761904761905,4.625850340136054,56.326530612244895,0.0369532428355957,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
base,5,109,g8h8,237,49.78902953586498,3.375527426160337,46.83544303797469,0.0119155354449472,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
base,6,109,c6a5,149,44.29530201342282,5.369127516778524,50.33557046979866,0.0074912016088486,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
base,7,109,f6e8,126,42.85714285714285,1.5873015873015872,55.55555555555556,0.0063348416289592,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
base,8,109,f6d7,105,39.04761904761905,6.666666666666667,54.285714285714285,0.0052790346907993,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
base,9,109,a7a5,97,35.051546391752574,8.24742268041237,56.70103092783505,0.0048768225238813,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
base,10,109,a8b8,85,45.88235294117647,3.5294117647058822,50.588235294117645,0.0042735042735042,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
base,11,109,b7b6,82,54.87804878048781,3.658536585365853,41.46341463414634,0.00412267471091,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
target,0,109,c8e6,1095,48.21917808219178,8.67579908675799,43.10502283105023,0.3903743315508021,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,2200,15,1800-2200
target,1,109,a7a6,623,48.154093097913325,8.186195826645266,43.659711075441415,0.2221033868092691,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,2200,15,1800-2200
target,2,109,h7h6,494,42.71255060728745,9.51417004048583,47.77327935222672,0.1761140819964349,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,2200,15,1800-2200
target,10,115,f6h5,16,62.5,6.25,31.25,0.0004782257823474,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,2200,13,1800-2200
target,8,115,h7h5,75,32.0,5.333333333333334,62.66666666666667,0.0022416833547538,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 4 7,2200,13,1800-2200
base,0,116,c6e7,19103,41.62173480605141,4.376275977595142,54.00198921635345,0.7144246232095441,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 0 8,1800,15,1800-2200
base,8,104,d7d6,9009,42.47974247974248,4.717504717504718,52.802752802752806,0.007327178145831,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq - 0 3,1800,5,1800-2200
target,9,104,d8a5,240,45.0,2.9166666666666665,52.083333333333336,0.0010438231763539,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq - 0 3,2200,5,1800-2200
target,10,104,g8e7,226,38.05309734513274,4.867256637168142,57.07964601769911,0.0009829334910666,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq - 0 3,2200,5,1800-2200
target,11,104,c5c4,185,38.91891891891892,5.405405405405405,55.67567567567567,0.0008046136984394,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq - 0 3,2200,5,1800-2200
base,0,105,g8e7,34151,47.47445169980381,4.430324148634008,48.09522415156218,0.3775718913420823,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,1,105,f8b4,28069,41.515550963696604,4.114859809754534,54.36958922654887,0.3103295779942288,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,2,105,c8d7,17348,49.52155868111598,4.196449158404427,46.2819921604796,0.1917986931862154,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,1,109,c8e6,4870,47.02258726899384,6.098562628336756,46.87885010266941,0.2448466566113624,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
base,3,105,a7a6,4687,45.93556646042244,4.309793044591423,49.75464049498613,0.0518192572609979,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,5,105,f7f6,1459,44.002741603838246,3.015764222069911,52.98149417409185,0.0161306371546396,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,6,105,f8e7,472,37.28813559322034,4.4491525423728815,58.26271186440678,0.0052184103749074,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,7,105,g7g6,295,37.6271186440678,3.389830508474576,58.98305084745763,0.0032615064843171,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,8,105,a7a5,238,52.10084033613446,4.621848739495799,43.27731092436975,0.0026313170958219,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,9,105,c6d4,211,21.80094786729858,4.265402843601896,73.93364928909952,0.0023328063328505,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,10,105,h7h6,186,44.08602150537634,4.301075268817205,51.61290322580645,0.0020564074782474,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
base,4,105,g8h6,3234,44.526901669758814,4.174397031539889,51.298701298701296,0.035754955831463,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 7,1800,13,1800-2200
target,8,104,g7g6,273,45.78754578754579,6.227106227106227,47.98534798534799,0.0011873488631025,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq - 0 3,2200,5,1800-2200
base,0,109,a7a6,7267,45.31443511765516,6.137333149855511,48.54823173248933,0.365359477124183,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,1800,15,1800-2200
target,7,108,d1e2,1,0.0,0.0,100.0,0.0161290322580645,2r1k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NBBN2/PP3PPP/R2Q1RK1 w k - 9 11,2200,20,1800-2200
target,11,109,a7a5,3,66.66666666666666,0.0,33.33333333333333,0.0010695187165775,r1bq1rk1/pp2bppp/2np1n2/2p1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 2 8,2200,15,1800-2200
target,6,103,d1c2,526,52.09125475285171,8.17490494296578,39.73384030418251,0.0051398307569035,r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,2200,8,1800-2200
base,0,110,f6d5,919,43.19912948857454,7.94341675734494,48.85745375408053,0.436787072243346,r1bq1rk1/1p2bppp/p1np1n2/2pNp3/2B1P3/P2P1N1P/1PP2PP1/R1BQ1RK1 b - - 1 9,1800,17,1800-2200
base,1,110,b7b5,676,43.34319526627219,6.656804733727811,50.0,0.3212927756653992,r1bq1rk1/1p2bppp/p1np1n2/2pNp3/2B1P3/P2P1N1P/1PP2PP1/R1BQ1RK1 b - - 1 9,1800,17,1800-2200
base,2,110,c8e6,239,48.11715481171548,6.276150627615063,45.60669456066946,0.1135931558935361,r1bq1rk1/1p2bppp/p1np1n2/2pNp3/2B1P3/P2P1N1P/1PP2PP1/R1BQ1RK1 b - - 1 9,1800,17,1800-2200
base,3,110,c6d4,113,42.47787610619469,9.734513274336283,47.78761061946903,0.0537072243346007,r1bq1rk1/1p2bppp/p1np1n2/2pNp3/2B1P3/P2P1N1P/1PP2PP1/R1BQ1RK1 b - - 1 9,1800,17,1800-2200
base,4,110,h7h6,80,48.75,1.25,50.0,0.0380228136882129,r1bq1rk1/1p2bppp/p1np1n2/2pNp3/2B1P3/P2P1N1P/1PP2PP1/R1BQ1RK1 b - - 1 9,1800,17,1800-2200
base,7,110,c6a5,14,21.428571428571427,7.142857142857142,71.42857142857143,0.0066539923954372,r1bq1rk1/1p2bppp/p1np1n2/2pNp3/2B1P3/P2P1N1P/1PP2PP1/R1BQ1RK1 b - - 1 9,1800,17,1800-2200
